package_id,year,supplier_name,work_unit,procurement_method,procurement_type,is_partial_snapshot_year,split,baseline_score,baseline_rank,top_feature_1,top_feature_1_contribution,top_feature_2,top_feature_2_contribution,top_feature_3,top_feature_3_contribution
10098434000,2026,Ivan Aryant Putra,"PUSAT DATA DAN INFORMASI CIPTA KARYA, TATA RUANG DAN PERTANAHAN - 1.03.0.00.0.00.03.0007",Seleksi,Jasa Konsultansi Perorangan Non Konstruksi,true,evaluation,1.59084507113,1058,procurement_type_code,3,tender_duration_days,1.90116666,bid_submission_duration_days,1.05305869567
10035914000,2025,PT. NUSANTARA CITRA KONSULTAN,"SUKU DINAS CIPTA KARYA, TATA RUANG DAN PERTANAHAN KOTA ADMINISTRASI JAKARTA TIMUR - 1.03.0.00.0.00.03.0005",Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,false,train,1.58973260824,1059,work_unit_supplier_hhi_prior_package_count_year,3.3724537986,evaluation_duration_days,1.81818276623,contract_to_hps_ratio,1.01576708088
58880127,2024,PT. AMSECON BERLIAN SEJAHTERA,DINAS PEMUDA DAN OLAHRAGA - 2.19.0.00.0.00.01.0000,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,false,train,1.58854677867,1060,work_unit_supplier_hhi_prior_package_count_year,3.3724537986,bid_submission_duration_days,1.53826548705,tender_duration_days,1.1990437016
10122958000,2026,Agus Amirudin,DINAS PENANAMAN MODAL DAN PELAYANAN TERPADU SATU PINTU - 2.18.0.00.0.00.01.0000,Seleksi,Jasa Konsultansi Perorangan Non Konstruksi,true,evaluation,1.58772933972,1061,procurement_type_code,3,tender_duration_days,1.24191949365,log_hps,1.23988613895
60214127,2024,PT. SUGITEK INDO TAMA,UNIT PENGELOLA KAWASAN MONUMEN NASIONAL - 3.26.0.00.0.00.01.0009,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,false,train,1.5868347733,1062,supplier_prior_contract_share_year,3.34893713149,supplier_prior_package_count_year,2,year_value,1
59686127,2024,Danureksa Sarana Cipta,UNIT PENGELOLA SAMPAH TERPADU - 2.11.0.00.0.00.01.0008,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,false,train,1.58147047578,1063,supplier_prior_contract_share_year,3.16462824702,supplier_prior_package_count_year,2,year_value,1
10103595000,2026,Guesthi Lunes Mutiara Cintha,UNIT PENGELOLA JAMINAN KESEHATAN JAKARTA - 1.02.0.00.0.00.01.0011,Seleksi,Jasa Konsultansi Perorangan Non Konstruksi,true,evaluation,1.56930005968,1064,procurement_type_code,3,work_unit_supplier_hhi_prior_package_count_year,1.34898151936,bid_submission_duration_days,1.28233223446
10074685000,2025,PT.Caturbina Guna Persada,DINAS SUMBER DAYA AIR - 1.03.0.00.0.00.02.0000,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,false,train,1.56917791593,1065,evaluation_duration_days,1.9355017001,log_contract_value,1.55787031371,log_hps,1.47581939447
10098363000,2026,Imam Syahrudin,"PUSAT DATA DAN INFORMASI CIPTA KARYA, TATA RUANG DAN PERTANAHAN - 1.03.0.00.0.00.03.0007",Seleksi,Jasa Konsultansi Perorangan Non Konstruksi,true,evaluation,1.56826802516,1066,procurement_type_code,3,tender_duration_days,1.90116666,partial_snapshot_year_flag,1
10127213000,2026,PT.HERPIS PERTOMA MULIA,UNIT PENGELOLA GEDUNG PERTUNJUKAN SENI BUDAYA - 2.22.0.00.0.00.01.0013,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,true,evaluation,1.56515992374,1067,hps_to_pagu_ratio,3.63184801934,log_hps,1.07592567465,log_pagu,1.0711948279
10106282000,2026,Kholid Mawardi,"DINAS KOMUNIKASI, INFORMATIKA DAN STATISTIK - 2.16.2.20.0.00.01.0000",Seleksi,Jasa Konsultansi Perorangan Non Konstruksi,true,evaluation,1.56170340934,1068,procurement_type_code,3,tender_duration_days,1.46221235621,bid_submission_duration_days,1.21781572701
10057084000,2025,PT. RUANG JELAJAH,UNIT PENGELOLA MUSEUM KEBAHARIAN JAKARTA - 2.22.0.00.0.00.01.0008,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,false,train,1.55793893507,1069,hps_to_pagu_ratio,5.07288724093,bid_submission_duration_days,0.861108756209,contract_to_hps_ratio,0.734082098319
10126519000,2026,CV. ALAM RAYA UTAMA SEJAHTERA,SUKU DINAS SUMBER DAYA AIR KABUPATEN ADMINISTRASI KEPULAUAN SERIBU - 1.03.0.00.0.00.02.0006,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,true,evaluation,1.55669174889,1070,work_unit_supplier_hhi_prior_package_count_year,3.3724537986,savings_to_hps_ratio,1.20550247293,contract_to_hps_ratio,1.20550247293
10041153000,2025,PT. Informatika Media Pratama,DINAS LINGKUNGAN HIDUP - 2.11.0.00.0.00.01.0000,Seleksi,Jasa Konsultansi Badan Usaha Non Konstruksi,false,train,1.55657262619,1071,contract_to_hps_ratio,2.63429569318,savings_to_hps_ratio,2.63429569318,procurement_type_code,1
57764127,2024,PT. Ciriajasa Cipta Mandiri,"DINAS CIPTA KARYA, TATA RUANG DAN PERTANAHAN - 1.03.0.00.0.00.03.0000",Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,false,train,1.55429585861,1072,work_unit_supplier_hhi_prior_package_count_year,3.3724537986,tender_duration_days,1.68240325493,year_value,1
10056866000,2025,PT. SINERGI VISI UTAMA,DINAS PENANAMAN MODAL DAN PELAYANAN TERPADU SATU PINTU - 2.18.0.00.0.00.01.0000,Seleksi,Jasa Konsultansi Badan Usaha Non Konstruksi,false,train,1.55305403254,1073,supplier_prior_contract_share_year,2.57750177981,hps_to_pagu_ratio,1.72854006397,work_unit_supplier_hhi_prior_package_count_year,1.34898151936
59416127,2024,PT. BUMI MADANI,SUKU DINAS SUMBER DAYA AIR KABUPATEN ADMINISTRASI KEPULAUAN SERIBU - 1.03.0.00.0.00.02.0006,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,false,train,1.5468061687,1074,hps_to_pagu_ratio,4.2232830312,work_unit_supplier_hhi_prior_package_count_year,1.57381177279,year_value,1
10103597000,2026,Deny Hidayat,UNIT PENGELOLA JAMINAN KESEHATAN JAKARTA - 1.02.0.00.0.00.01.0011,Seleksi,Jasa Konsultansi Perorangan Non Konstruksi,true,evaluation,1.54232624039,1075,procurement_type_code,3,bid_submission_duration_days,1.28233223446,tender_duration_days,1.16544661842
10112189000,2026,PT. DAYACIPTA KREASI BERSAMA,DINAS PERUMAHAN RAKYAT DAN KAWASAN PERMUKIMAN - 1.04.0.00.0.00.01.0000,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,true,evaluation,1.53964318255,1076,work_unit_supplier_hhi_prior_package_count_year,3.3724537986,hps_to_pagu_ratio,1.58062792664,partial_snapshot_year_flag,1
59706127,2024,pt. fatek engineering consultant,DINAS LINGKUNGAN HIDUP - 2.11.0.00.0.00.01.0000,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,false,train,1.52158102181,1077,work_unit_supplier_hhi_prior_package_count_year,3.3724537986,bid_submission_duration_days,1.31432389099,year_value,1
59733127,2024,PT. Gumilang Sajati,SUKU DINAS SUMBER DAYA AIR KOTA ADMINISTRASI JAKARTA BARAT - 1.03.0.00.0.00.02.0003,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,false,train,1.52022437651,1078,work_unit_supplier_hhi_prior_package_count_year,3.3724537986,log_contract_value,1.09263217918,log_pagu,1.07139837068
10035301000,2025,PT. DUTA CIPTA CONSULTINDO,DINAS SUMBER DAYA AIR - 1.03.0.00.0.00.02.0000,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,false,train,1.5113981683,1079,hps_to_pagu_ratio,3.61457383989,supplier_prior_contract_share_year,1.87373815739,supplier_prior_package_count_year,1
10113686000,2026,PT. TRICONS KARYA MANDIRI,SUKU DINAS SUMBER DAYA AIR KOTA ADMINISTRASI JAKARTA UTARA - 1.03.0.00.0.00.02.0002,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,true,evaluation,1.51053703886,1080,work_unit_supplier_hhi_prior_package_count_year,3.3724537986,bid_submission_duration_days,1.5057406362,partial_snapshot_year_flag,1
10105654000,2026,Ahmad Zaenal Awaludin,"DINAS KOMUNIKASI, INFORMATIKA DAN STATISTIK - 2.16.2.20.0.00.01.0000",Seleksi,Jasa Konsultansi Perorangan Non Konstruksi,true,evaluation,1.50584550313,1081,procurement_type_code,3,tender_duration_days,1.5325164195,partial_snapshot_year_flag,1
10118235000,2026,PT. Bina Jasindo Sainstek,SUKU DINAS PERUMAHAN RAKYAT DAN KAWASAN PERMUKIMAN KOTA ADMINISTRASI JAKARTA TIMUR - 1.04.0.00.0.00.01.0005,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,true,evaluation,1.50561210939,1082,hps_to_pagu_ratio,3.88506295244,partial_snapshot_year_flag,1,year_value,1
10074702000,2025,PT. GLOBAL PARASINDO JAYA,DINAS SUMBER DAYA AIR - 1.03.0.00.0.00.02.0000,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,false,train,1.50166203129,1083,evaluation_duration_days,1.83494261393,log_contract_value,1.491988056,tender_duration_days,1.46216137429
59525127,2024,PT. Rekakota Manajemen Konsultan,DINAS SUMBER DAYA AIR - 1.03.0.00.0.00.02.0000,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,false,train,1.49997274012,1084,evaluation_duration_days,2.59360505295,tender_duration_days,2.37065913196,year_value,1
10103575000,2026,YULIA PRATIWI,UNIT PENGELOLA JAMINAN KESEHATAN JAKARTA - 1.02.0.00.0.00.01.0011,Seleksi,Jasa Konsultansi Perorangan Non Konstruksi,true,evaluation,1.49903857259,1085,procurement_type_code,3,bid_submission_duration_days,1.28233223446,tender_duration_days,1.16544661842
59760127,2024,PT. Pillar Pusaka Inti,SUKU DINAS PERUMAHAN RAKYAT DAN KAWASAN PERMUKIMAN KOTA ADMINISTRASI JAKARTA BARAT - 1.04.0.00.0.00.01.0003,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,false,train,1.49506378512,1086,work_unit_supplier_hhi_prior_package_count_year,3.3724537986,tender_duration_days,1.18685902348,evaluation_duration_days,1.08209025544
10020847000,2025,CIKAL TRANSPARANSI KONSULTAN,DINAS PEMUDA DAN OLAHRAGA - 2.19.0.00.0.00.01.0000,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,false,train,1.48962101806,1087,hps_to_pagu_ratio,5.68974721053,bid_submission_duration_days,0.634501188781,evaluation_duration_days,0.602311682075
10007768000,2025,PT. SEWUN INDO KONSULTAN,UNIT PENYELENGGARA PELABUHAN DAERAH - 2.15.0.00.0.00.01.0023,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,false,train,1.48457180417,1088,hps_to_pagu_ratio,4.51449165013,savings_to_hps_ratio,0.790356811171,contract_to_hps_ratio,0.790356811171
10068813000,2025,PT. Gumilang Sajati,PUSAT PELATIHAN KERJA KHUSUS PENGEMBANGAN LAS - 2.07.3.32.3.29.01.0012,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,false,train,1.4837254441,1089,supplier_prior_contract_share_year,3.47413564922,supplier_prior_package_count_year,2,work_unit_supplier_hhi_prior_package_count_year,0.674490759477
10054973000,2025,PT. WEBGIS INDONESIA,DINAS SUMBER DAYA AIR - 1.03.0.00.0.00.02.0000,Seleksi,Jasa Konsultansi Badan Usaha Non Konstruksi,false,train,1.47582020479,1090,hps_to_pagu_ratio,2.21214319969,contract_to_hps_ratio,1.86166034008,savings_to_hps_ratio,1.86166034008
10114755000,2026,PT. SAEBA KONSULINDO,SUKU DINAS KESEHATAN KOTA ADMINISTRASI JAKARTA BARAT - 1.02.0.00.0.00.01.0003,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,true,evaluation,1.46476720521,1091,contract_to_hps_ratio,1.8193073591,savings_to_hps_ratio,1.8193073591,evaluation_duration_days,1.68522130785
10014349000,2025,PT. TODO CONSULT,KABUPATEN ADMINISTRASI KEPULAUAN SERIBU - KEP. SERIBU - 7.01.0.00.0.00.06.0000,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,false,train,1.45063379408,1092,hps_to_pagu_ratio,3.59193254655,bid_submission_duration_days,1.62944170829,tender_duration_days,0.816730307398
10110224000,2026,Multi Pranata Mandiri Nusantara,SUKU DINAS PERUMAHAN RAKYAT DAN KAWASAN PERMUKIMAN KOTA ADMINISTRASI JAKARTA UTARA - 1.04.0.00.0.00.01.0002,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,true,evaluation,1.43723053754,1093,work_unit_supplier_hhi_prior_package_count_year,3.3724537986,partial_snapshot_year_flag,1,year_value,1
10005161000,2025,CV.EMPAT PETULAI,UNIT PENGELOLA SAMPAH TERPADU - 2.11.0.00.0.00.01.0008,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,false,train,1.42347264651,1094,contract_to_hps_ratio,1.85416706227,savings_to_hps_ratio,1.85416706227,hps_to_pagu_ratio,1.56565077399
10120662000,2026,PT. ARTEFAK ARKINDO,DINAS PERUMAHAN RAKYAT DAN KAWASAN PERMUKIMAN - 1.04.0.00.0.00.01.0000,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,true,evaluation,1.42292461522,1095,hps_to_pagu_ratio,1.56565077399,log_contract_value,1.56096205205,log_hps,1.44471107337
59246127,2024,PT. SUGITEK INDO TAMA,DINAS PERUMAHAN RAKYAT DAN KAWASAN PERMUKIMAN - 1.04.0.00.0.00.01.0000,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,false,train,1.41883372943,1096,work_unit_supplier_hhi_prior_package_count_year,3.3724537986,tender_duration_days,1.25415515368,year_value,1
10005235000,2025,PT. ALOCITA MANDIRI,UNIT PENGELOLA SAMPAH TERPADU - 2.11.0.00.0.00.01.0008,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,false,train,1.41764411936,1097,work_unit_supplier_hhi_prior_package_count_year,3.3724537986,hps_to_pagu_ratio,1.56565077399,evaluation_duration_days,1.24715613319
10125222000,2026,PT. TRANSFORMA REKAYASA DAN SOLUSI,DINAS PENANAMAN MODAL DAN PELAYANAN TERPADU SATU PINTU - 2.18.0.00.0.00.01.0000,Seleksi,Jasa Konsultansi Badan Usaha Non Konstruksi,true,evaluation,1.41029463979,1098,bid_submission_duration_days,2.08212364883,contract_to_hps_ratio,1.33480236964,savings_to_hps_ratio,1.33480236964
10113857000,2026,PT. SYSLAB,UNIT PENGELOLA SAMPAH TERPADU - 2.11.0.00.0.00.01.0008,Seleksi,Jasa Konsultansi Badan Usaha Non Konstruksi,true,evaluation,1.40938891161,1099,work_unit_supplier_hhi_prior_package_count_year,3.3724537986,partial_snapshot_year_flag,1,procurement_type_code,1
60120127,2024,PT. DUTAGRAHA CIPTA ENJINERING,UNIT PENGELOLA KAWASAN PERKAMPUNGAN BUDAYA BETAWI - 2.22.0.00.0.00.01.0012,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,false,train,1.40921403479,1100,work_unit_supplier_hhi_prior_package_count_year,3.3724537986,year_value,1,log_contract_value,0.902749644674
59747127,2024,PT. SAVA BINTANG PADANG,"DINAS CIPTA KARYA, TATA RUANG DAN PERTANAHAN - 1.03.0.00.0.00.03.0000",Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,false,train,1.4048276146,1101,bid_submission_duration_days,2.23728318328,evaluation_duration_days,1.50548125234,tender_duration_days,1.33139275765
10031131000,2025,PT. KONSULINDO CITRA ERNALA,DINAS BINA MARGA - 1.03.0.00.0.00.01.0000,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,false,train,1.40369054674,1102,hps_to_pagu_ratio,4.44522572817,evaluation_duration_days,0.760077715056,tender_duration_days,0.728021772133
10122637000,2026,PT. SUGITEK INDO TAMA,SUKU DINAS PERUMAHAN RAKYAT DAN KAWASAN PERMUKIMAN KOTA ADMINISTRASI JAKARTA PUSAT - 1.04.0.00.0.00.01.0001,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,true,evaluation,1.40039421391,1103,work_unit_supplier_hhi_prior_package_count_year,3.3724537986,partial_snapshot_year_flag,1,year_value,1
10071056000,2025,PT.SELARAS MULTIARSI KONSULTAN,BADAN PERENCANAAN PEMBANGUNAN DAERAH - 5.01.0.00.0.00.01.0000,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,false,train,1.39044403543,1104,work_unit_supplier_hhi_prior_package_count_year,3.3724537986,savings_to_hps_ratio,1.05167571379,contract_to_hps_ratio,1.05167571379
59559127,2024,PT. MATRASARAKAN SINERGITA,SUKU DINAS PERUMAHAN RAKYAT DAN KAWASAN PERMUKIMAN KOTA ADMINISTRASI JAKARTA TIMUR - 1.04.0.00.0.00.01.0005,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,false,train,1.38723976918,1105,work_unit_supplier_hhi_prior_package_count_year,3.3724537986,bid_submission_duration_days,1.34631554759,year_value,1
61367127,2025,PT. ESA PRATAMA CIPTA SELEBES,UNIT PENGELOLA PRASARANA DAN SARANA PENDIDIKAN - 1.01.0.00.0.00.01.0039,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,false,train,1.37633603791,1106,hps_to_pagu_ratio,2.07646931044,log_contract_value,1.27055378545,log_hps,1.23951921112
57851127,2024,PT. TIRAMATSI UTAMA,"DINAS CIPTA KARYA, TATA RUANG DAN PERTANAHAN - 1.03.0.00.0.00.03.0000",Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,false,train,1.36685312552,1107,contract_to_hps_ratio,1.85696486085,savings_to_hps_ratio,1.85696486085,work_unit_supplier_hhi_prior_package_count_year,1.57381177279
59988127,2024,Ernst & Young Indonesia,DINAS LINGKUNGAN HIDUP - 2.11.0.00.0.00.01.0000,Seleksi,Jasa Konsultansi Badan Usaha Non Konstruksi,false,train,1.36038973876,1108,bid_submission_duration_days,2.21009027516,log_contract_value,1.28222114446,log_hps,1.18231037867
59575127,2024,PT. ARKONIN,"DINAS CIPTA KARYA, TATA RUANG DAN PERTANAHAN - 1.03.0.00.0.00.03.0000",Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,false,train,1.35153790248,1109,evaluation_duration_days,1.90056672868,tender_duration_days,1.89652730557,log_contract_value,1.00610121594
10014199000,2025,pt. fatek engineering consultant,SUKU DINAS KESEHATAN KOTA ADMINISTRASI JAKARTA BARAT - 1.02.0.00.0.00.01.0003,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,false,train,1.33448682071,1110,work_unit_supplier_hhi_prior_package_count_year,3.3724537986,tender_duration_days,1.03391327303,contract_to_hps_ratio,0.795788136226
59400127,2024,CIKAL TRANSPARANSI KONSULTAN,DINAS SOSIAL - 1.06.0.00.0.00.01.0000,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,false,train,1.31042833806,1111,supplier_prior_contract_share_year,2.28732589767,log_pagu,1.10039721901,log_hps,1.09427238787
61450127,2025,PT. KANTA KARYA UTAMA,DINAS PEMUDA DAN OLAHRAGA - 2.19.0.00.0.00.01.0000,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,false,train,1.30558354276,1112,work_unit_supplier_hhi_prior_package_count_year,3.3724537986,log_contract_value,0.915951091156,log_hps,0.805964317298
10101041000,2026,PT. SEWUN INDO KONSULTAN,SUKU DINAS PERUMAHAN RAKYAT DAN KAWASAN PERMUKIMAN KOTA ADMINISTRASI JAKARTA SELATAN - 1.04.0.00.0.00.01.0004,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,true,evaluation,1.30382702688,1113,work_unit_supplier_hhi_prior_package_count_year,1.34898151936,bid_submission_duration_days,1.31432389099,log_contract_value,1.28829732892
10013354000,2025,CV. ALAM RAYA UTAMA SEJAHTERA,DINAS KESEHATAN - 1.02.0.00.0.00.01.0000,Seleksi,Jasa Konsultansi Badan Usaha Non Konstruksi,false,train,1.29729567731,1114,work_unit_supplier_hhi_prior_package_count_year,3.3724537986,procurement_type_code,1,bid_submission_duration_days,0.765133786478
10019767000,2025,PT. ARTHA DEMO ENGINEERING CONSULTANT,SUKU DINAS KESEHATAN KOTA ADMINISTRASI JAKARTA UTARA - 1.02.0.00.0.00.01.0002,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,false,train,1.2940762698,1115,work_unit_supplier_hhi_prior_package_count_year,3.3724537986,tender_duration_days,0.890144267613,contract_to_hps_ratio,0.766646261659
59950127,2024,PT. MAHAKARYA ABADI KONSULTAN,UNIT PENANGANAN SAMPAH BADAN AIR - 2.11.0.00.0.00.01.0010,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,false,train,1.2852877649,1116,work_unit_supplier_hhi_prior_package_count_year,3.3724537986,year_value,1,bid_submission_duration_days,0.799791414368
10043507000,2025,PT. SINERGI VISI UTAMA,BADAN PELAYANAN PENGADAAN BARANG/JASA - 5.02.0.00.0.00.04.0000,Seleksi,Jasa Konsultansi Badan Usaha Non Konstruksi,false,train,1.27173580719,1117,hps_to_pagu_ratio,1.56565077399,evaluation_duration_days,1.50495983485,work_unit_supplier_hhi_prior_package_count_year,1.34898151936
10068924000,2025,PT. ABDI NUSA KREASI,DINAS PEMUDA DAN OLAHRAGA - 2.19.0.00.0.00.01.0000,Seleksi,Jasa Konsultansi Badan Usaha Non Konstruksi,false,train,1.26512710958,1118,hps_to_pagu_ratio,2.57833500473,evaluation_duration_days,1.10361734869,procurement_type_code,1
10115129000,2026,PT. Zakafa Tunas Cipta,DINAS PERHUBUNGAN - 2.15.0.00.0.00.01.0000,Seleksi,Jasa Konsultansi Badan Usaha Non Konstruksi,true,evaluation,1.26418669195,1119,evaluation_duration_days,2.00254109088,tender_duration_days,1.31839236887,partial_snapshot_year_flag,1
10115138000,2026,PT. Gemacitra Objeklestari,DINAS PERHUBUNGAN - 2.15.0.00.0.00.01.0000,Seleksi,Jasa Konsultansi Badan Usaha Non Konstruksi,true,evaluation,1.26418669195,1120,evaluation_duration_days,2.00254109088,tender_duration_days,1.31839236887,partial_snapshot_year_flag,1
10020705000,2025,PT. MARGA SARANA BHUMI,SUKU BADAN PENGELOLAAN ASET DAERAH KOTA - JAKSEL - 5.02.0.00.0.00.02.0004,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,false,train,1.26165244732,1121,work_unit_supplier_hhi_prior_package_count_year,3.3724537986,bid_submission_duration_days,0.861108756209,hps_to_pagu_ratio,0.781482636301
10013850000,2025,PT. DUTA CIPTA CONSULTINDO,DINAS PERTAMANAN DAN HUTAN KOTA - 3.28.0.00.0.00.01.0000,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,false,train,1.26070958122,1122,evaluation_duration_days,1.70838714177,bid_submission_duration_days,1.40550011231,hps_to_pagu_ratio,1.36502717431
10024031000,2025,AYOOKLIK AIRMAS PERKASA,DINAS LINGKUNGAN HIDUP - 2.11.0.00.0.00.01.0000,Seleksi,Jasa Konsultansi Badan Usaha Non Konstruksi,false,train,1.24666976502,1123,log_contract_value,1.35764001338,work_unit_supplier_hhi_prior_package_count_year,1.34898151936,log_hps,1.23624102723
10025864000,2025,PT. MUGI REKA PERDANA,SUKU DINAS PERUMAHAN RAKYAT DAN KAWASAN PERMUKIMAN KOTA ADMINISTRASI JAKARTA UTARA - 1.04.0.00.0.00.01.0002,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,false,train,1.23577624664,1124,savings_to_hps_ratio,1.76988914064,contract_to_hps_ratio,1.76988914064,work_unit_supplier_hhi_prior_package_count_year,1.34898151936
10027951000,2025,PRISMA KARYA NUSANTARA,DINAS PERUMAHAN RAKYAT DAN KAWASAN PERMUKIMAN - 1.04.0.00.0.00.01.0000,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,false,train,1.23454949549,1125,supplier_prior_contract_share_year,2.59416357861,supplier_prior_package_count_year,1,evaluation_duration_days,0.9830209335
10023543000,2025,PT. METTANA,UNIT PENANGANAN SAMPAH BADAN AIR - 2.11.0.00.0.00.01.0010,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,false,train,1.23164479086,1126,log_contract_value,1.70759551371,log_hps,1.58758866407,log_pagu,1.52393291578
10121516000,2026,PT. CAKRABUANA CONSULTANTS,"DINAS KOMUNIKASI, INFORMATIKA DAN STATISTIK - 2.16.2.20.0.00.01.0000",Seleksi,Jasa Konsultansi Badan Usaha Non Konstruksi,true,evaluation,1.2182244082,1127,log_contract_value,1.42477131548,log_hps,1.36260175696,log_pagu,1.30374896853
10006913000,2025,PT Sarana Multi Daya,DINAS BINA MARGA - 1.03.0.00.0.00.01.0000,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,false,train,1.20922142047,1128,log_contract_value,1.41051812866,bid_submission_duration_days,1.34578235335,log_hps,1.33680753439
59608127,2024,PT. ALFRIZ AULIATAMA,SUKU DINAS PERUMAHAN RAKYAT DAN KAWASAN PERMUKIMAN KABUPATEN ADMINISTRASI KEPULAUAN SERIBU - 1.04.0.00.0.00.01.0006,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,false,train,1.20385960727,1129,bid_submission_duration_days,1.5308007672,log_pagu,1.16925958418,log_hps,1.16464504883
10031118000,2025,Andalas Indah Rekatama,DINAS BINA MARGA - 1.03.0.00.0.00.01.0000,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,false,train,1.20226526838,1130,hps_to_pagu_ratio,5.02121875264,bid_submission_duration_days,0.418557506888,tender_duration_days,0.287538010839
61369127,2025,PT AMYTHAS,UNIT PENGELOLA PRASARANA DAN SARANA PENDIDIKAN - 1.01.0.00.0.00.01.0039,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,false,train,1.19671035199,1131,work_unit_supplier_hhi_prior_package_count_year,1.34898151936,log_contract_value,1.25058594233,log_hps,1.21490533874
10005299000,2025,PT. BUMI MADANI,UNIT PENGELOLA SAMPAH TERPADU - 2.11.0.00.0.00.01.0008,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,false,train,1.19344834914,1132,work_unit_supplier_hhi_prior_package_count_year,1.57381177279,hps_to_pagu_ratio,1.56565014675,evaluation_duration_days,1.24715613319
10104026000,2026,PT. Rekakota Manajemen Konsultan,DINAS BINA MARGA - 1.03.0.00.0.00.01.0000,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,true,evaluation,1.18781515636,1133,contract_to_hps_ratio,1.63229251096,savings_to_hps_ratio,1.63229251096,partial_snapshot_year_flag,1
58881127,2024,PT. TERASIS EROJAYA,DINAS PEMUDA DAN OLAHRAGA - 2.19.0.00.0.00.01.0000,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,false,train,1.18376463472,1134,bid_submission_duration_days,1.53826548705,work_unit_supplier_hhi_prior_package_count_year,1.34898151936,tender_duration_days,1.1990437016
10007575000,2025,Rutarona Cipta,KOTA ADMINISTRASI JAKARTA BARAT - 7.01.0.00.0.00.03.0000,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,false,train,1.17753053395,1135,work_unit_supplier_hhi_prior_package_count_year,3.3724537986,bid_submission_duration_days,0.674490759477,log_pagu,0.636093184869
59798127,2024,PT. TURBA KALIMAL KONSULTAN,SUKU DINAS SUMBER DAYA AIR KOTA ADMINISTRASI JAKARTA UTARA - 1.03.0.00.0.00.02.0002,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,false,train,1.17643382564,1136,bid_submission_duration_days,2.17809861856,evaluation_duration_days,1.03918504534,year_value,1
10112944000,2026,PT. WISANGGENI JASA TEKNIK,SUKU DINAS BINA MARGA KOTA - JAKTIM - 1.03.0.00.0.00.01.0005,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,true,evaluation,1.16847806681,1137,bid_submission_duration_days,1.60224880018,hps_to_pagu_ratio,1.56565077399,partial_snapshot_year_flag,1
